id,actividad_id,herramienta_id,cantidad,especificaciones
5410,2678,29,2,Herramienta para Verificar silenciador
5411,2679,22,1,Herramienta para Revisar pastillas
5412,2679,58,2,Herramienta para Revisar pastillas
5413,2679,36,2,Herramienta para Revisar pastillas
5414,2680,1,2,Herramienta para Cambiar aceite hidráulico
5415,2680,37,1,Herramienta para Cambiar aceite hidráulico
5416,2681,48,1,Herramienta para Revisar asiento
5417,2681,12,1,Herramienta para Revisar asiento
5418,2681,49,1,Herramienta para Revisar asiento
5419,2682,36,2,Herramienta para Inspeccionar rodillos
5420,2682,39,2,Herramienta para Inspeccionar rodillos
5421,2682,22,2,Herramienta para Inspeccionar rodillos
5422,2683,7,1,Herramienta para Inspeccionar DPF
5423,2684,52,1,Herramienta para Verificar cilindros
5424,2685,56,1,Herramienta para Cambiar filtro de combustible
5425,2686,35,1,Herramienta para Verificar controles
5426,2686,15,1,Herramienta para Verificar controles
5427,2687,47,1,Herramienta para Verificar bomba de combustible
5428,2688,49,1,Herramienta para Revisar dientes
5429,2688,2,2,Herramienta para Revisar dientes
5430,2688,13,2,Herramienta para Revisar dientes
5431,2689,43,2,Herramienta para Revisar pastillas
5432,2690,60,2,Herramienta para Reparar abolladuras
5433,2690,45,1,Herramienta para Reparar abolladuras
5434,2690,51,1,Herramienta para Reparar abolladuras
5435,2691,11,1,Herramienta para Revisar bomba de dirección
5436,2691,42,2,Herramienta para Revisar bomba de dirección
5437,2692,40,1,Herramienta para Inspeccionar conexiones
5438,2693,34,1,Herramienta para Verificar nivel de aceite
5439,2693,19,1,Herramienta para Verificar nivel de aceite
5440,2693,39,1,Herramienta para Verificar nivel de aceite
5441,2694,14,2,Herramienta para Verificar controles
5442,2694,57,2,Herramienta para Verificar controles
5443,2695,12,2,Herramienta para Verificar presión
5444,2696,2,2,Herramienta para Revisar bomba de dirección
5445,2697,16,1,Herramienta para Revisar dientes
5446,2698,6,1,Herramienta para Verificar cilindros
5447,2699,28,1,Herramienta para Revisar mangueras
5448,2700,49,1,Herramienta para Revisar inyectores
5449,2701,20,2,Herramienta para Cambiar aceite de transmisión
5450,2701,17,2,Herramienta para Cambiar aceite de transmisión
5451,2702,28,2,Herramienta para Pintar partes oxidadas
5452,2702,58,2,Herramienta para Pintar partes oxidadas
5453,2703,2,1,Herramienta para Inspeccionar rodillos
5454,2703,7,2,Herramienta para Inspeccionar rodillos
5455,2704,47,2,Herramienta para Verificar controles
5456,2704,58,1,Herramienta para Verificar controles
5457,2705,59,2,Herramienta para Ajustar frenos
5458,2705,54,2,Herramienta para Ajustar frenos
5459,2705,49,1,Herramienta para Ajustar frenos
5460,2706,52,1,Herramienta para Pintar partes oxidadas
5461,2706,55,1,Herramienta para Pintar partes oxidadas
5462,2707,29,2,Herramienta para Revisar batería
5463,2708,59,1,Herramienta para Limpiar radiador
5464,2708,9,1,Herramienta para Limpiar radiador
5465,2709,20,1,Herramienta para Drenar tanque
5466,2710,38,2,Herramienta para Cambiar filtro de aceite
5467,2710,26,1,Herramienta para Cambiar filtro de aceite
5468,2710,31,1,Herramienta para Cambiar filtro de aceite
5469,2711,49,2,Herramienta para Verificar pasadores
5470,2711,40,2,Herramienta para Verificar pasadores
5471,2712,44,1,Herramienta para Verificar cilindros
5472,2712,24,2,Herramienta para Verificar cilindros
5473,2712,30,2,Herramienta para Verificar cilindros
5474,2713,42,1,Herramienta para Cambiar aceite de motor
5475,2714,18,1,Herramienta para Revisar bomba de dirección
5476,2714,15,2,Herramienta para Revisar bomba de dirección
5477,2714,16,2,Herramienta para Revisar bomba de dirección
5478,2715,1,2,Herramienta para Verificar nivel de aceite
5479,2716,36,1,Herramienta para Engrasar articulaciones
5480,2716,59,2,Herramienta para Engrasar articulaciones
5481,2716,35,1,Herramienta para Engrasar articulaciones
5482,2717,13,2,Herramienta para Rotar neumáticos
5483,2717,58,2,Herramienta para Rotar neumáticos
5484,2718,42,1,Herramienta para Revisar tensión de cadena
5485,2719,50,1,Herramienta para Cambiar filtro de aire
5486,2719,24,1,Herramienta para Cambiar filtro de aire
5487,2720,44,1,Herramienta para Verificar bomba de combustible
5488,2720,55,1,Herramienta para Verificar bomba de combustible
5489,2720,5,1,Herramienta para Verificar bomba de combustible
5490,2721,19,2,Herramienta para Verificar funcionamiento de motor
5491,2721,39,1,Herramienta para Verificar funcionamiento de motor
5492,2721,21,2,Herramienta para Verificar funcionamiento de motor
5493,2722,12,1,Herramienta para Cambiar aceite hidráulico
5494,2722,49,1,Herramienta para Cambiar aceite hidráulico
5495,2723,49,1,Herramienta para Inspeccionar conexiones
5496,2724,39,2,Herramienta para Revisar pastillas
5497,2724,29,2,Herramienta para Revisar pastillas
5498,2724,49,2,Herramienta para Revisar pastillas
5499,2725,11,2,Herramienta para Cambiar filtro de combustible
5500,2725,49,2,Herramienta para Cambiar filtro de combustible
5501,2726,33,1,Herramienta para Revisar nivel de refrigerante
5502,2726,41,2,Herramienta para Revisar nivel de refrigerante
5503,2726,25,2,Herramienta para Revisar nivel de refrigerante
5504,2727,59,2,Herramienta para Engrasar articulaciones
5505,2727,40,2,Herramienta para Engrasar articulaciones
5506,2727,28,1,Herramienta para Engrasar articulaciones
5507,2728,35,1,Herramienta para Inspeccionar conexiones
5508,2728,17,1,Herramienta para Inspeccionar conexiones
5509,2729,44,1,Herramienta para Revisar mangueras
5510,2730,17,1,Herramienta para Revisar mangueras
5511,2730,2,2,Herramienta para Revisar mangueras
5512,2731,44,1,Herramienta para Verificar pasadores
5513,2731,23,1,Herramienta para Verificar pasadores
5514,2731,41,2,Herramienta para Verificar pasadores
5515,2732,52,2,Herramienta para Revisar inyectores
5516,2733,21,2,Herramienta para Cambiar aceite de transmisión
5517,2733,4,2,Herramienta para Cambiar aceite de transmisión
5518,2734,3,2,Herramienta para Revisar tensión de cadena
5519,2735,35,2,Herramienta para Revisar tubo de escape
5520,2735,49,2,Herramienta para Revisar tubo de escape
5521,2735,56,2,Herramienta para Revisar tubo de escape
5522,2736,16,1,Herramienta para Cambiar aceite de motor
5523,2736,40,1,Herramienta para Cambiar aceite de motor
5524,2736,15,2,Herramienta para Cambiar aceite de motor
5525,2737,20,2,Herramienta para Limpiar filtros de aire acondicionado
5526,2738,1,2,Herramienta para Verificar líquido de frenos
5527,2738,25,1,Herramienta para Verificar líquido de frenos
5528,2738,26,2,Herramienta para Verificar líquido de frenos
5529,2739,57,2,Herramienta para Revisar nivel de refrigerante
5530,2740,20,2,Herramienta para Verificar termostato
5531,2740,38,1,Herramienta para Verificar termostato
5532,2741,14,1,Herramienta para Verificar nivel de aceite
5533,2742,42,1,Herramienta para Ajustar embrague
5534,2743,28,2,Herramienta para Rotar neumáticos
5535,2743,37,2,Herramienta para Rotar neumáticos
5536,2744,5,2,Herramienta para Engrasar articulaciones
5537,2744,43,2,Herramienta para Engrasar articulaciones
5538,2744,20,1,Herramienta para Engrasar articulaciones
5539,2745,57,2,Herramienta para Cambiar filtro de aire
5540,2745,49,2,Herramienta para Cambiar filtro de aire
5541,2746,42,1,Herramienta para Drenar tanque
5542,2746,14,1,Herramienta para Drenar tanque
5543,2747,12,1,Herramienta para Inspeccionar conexiones
5544,2747,39,2,Herramienta para Inspeccionar conexiones
5545,2747,1,1,Herramienta para Inspeccionar conexiones
5546,2748,7,2,Herramienta para Inspeccionar rodillos
5547,2748,49,2,Herramienta para Inspeccionar rodillos
5548,2749,1,1,Herramienta para Verificar controles
5549,2749,15,2,Herramienta para Verificar controles
5550,2750,37,1,Herramienta para Cambiar aceite hidráulico
5551,2750,19,2,Herramienta para Cambiar aceite hidráulico
5552,2751,17,1,Herramienta para Revisar mangueras
5553,2751,34,2,Herramienta para Revisar mangueras
5554,2752,30,2,Herramienta para Verificar termostato
5555,2753,59,1,Herramienta para Engrasar puntos de lubricación
5556,2754,21,2,Herramienta para Revisar dientes
5557,2754,12,1,Herramienta para Revisar dientes
5558,2755,39,2,Herramienta para Limpiar filtros de aire acondicionado
5559,2755,15,2,Herramienta para Limpiar filtros de aire acondicionado
5560,2756,14,2,Herramienta para Inspeccionar desgaste
5561,2756,15,2,Herramienta para Inspeccionar desgaste
5562,2756,54,2,Herramienta para Inspeccionar desgaste
5563,2757,14,1,Herramienta para Revisar mangueras
5564,2757,56,1,Herramienta para Revisar mangueras
5565,2758,26,1,Herramienta para Inspeccionar DPF
5566,2758,14,1,Herramienta para Inspeccionar DPF
5567,2758,6,2,Herramienta para Inspeccionar DPF
5568,2759,30,2,Herramienta para Verificar pasadores
5569,2760,40,2,Herramienta para Inspección visual
5570,2760,22,1,Herramienta para Inspección visual
5571,2761,32,2,Herramienta para Ajustar embrague
5572,2761,15,1,Herramienta para Ajustar embrague
5573,2761,38,2,Herramienta para Ajustar embrague
5574,2762,23,1,Herramienta para Verificar funcionamiento de motor
5575,2762,28,2,Herramienta para Verificar funcionamiento de motor
5576,2763,36,1,Herramienta para Cambiar aceite de motor
5577,2763,2,1,Herramienta para Cambiar aceite de motor
5578,2763,60,2,Herramienta para Cambiar aceite de motor
5579,2764,27,2,Herramienta para Drenar tanque
5580,2765,13,1,Herramienta para Revisar bomba de dirección
5581,2765,42,1,Herramienta para Revisar bomba de dirección
5582,2766,39,1,Herramienta para Inspeccionar rodillos
5583,2766,37,1,Herramienta para Inspeccionar rodillos
5584,2766,24,1,Herramienta para Inspeccionar rodillos
5585,2767,50,2,Herramienta para Limpiar filtros de aire acondicionado
5586,2768,48,1,Herramienta para Cambiar filtro de combustible
5587,2768,16,1,Herramienta para Cambiar filtro de combustible
5588,2769,32,2,Herramienta para Verificar presión
5589,2769,50,1,Herramienta para Verificar presión
5590,2770,10,2,Herramienta para Limpiar radiador
5591,2770,54,1,Herramienta para Limpiar radiador
5592,2771,28,1,Herramienta para Inspeccionar conexiones
5593,2772,19,1,Herramienta para Engrasar puntos de lubricación
5594,2772,13,2,Herramienta para Engrasar puntos de lubricación
5595,2772,31,2,Herramienta para Engrasar puntos de lubricación
5596,2773,53,2,Herramienta para Verificar sprockets
5597,2774,2,2,Herramienta para Revisar dientes
5598,2774,37,1,Herramienta para Revisar dientes
5599,2775,4,1,Herramienta para Verificar líquido de frenos
5600,2776,47,1,Herramienta para Cambiar filtro de aire
5601,2776,8,1,Herramienta para Cambiar filtro de aire
5602,2777,51,2,Herramienta para Cambiar aceite hidráulico
5603,2778,43,2,Herramienta para Revisar mangueras
5604,2778,19,2,Herramienta para Revisar mangueras
5605,2779,54,2,Herramienta para Rotar neumáticos
5606,2779,60,1,Herramienta para Rotar neumáticos
5607,2780,47,1,Herramienta para Revisar nivel de refrigerante
5608,2781,52,1,Herramienta para Rotar neumáticos
5609,2781,28,1,Herramienta para Rotar neumáticos
5610,2781,3,2,Herramienta para Rotar neumáticos
5611,2782,38,1,Herramienta para Reparar abolladuras
5612,2782,33,2,Herramienta para Reparar abolladuras
5613,2783,23,1,Herramienta para Verificar controles
5614,2784,24,1,Herramienta para Ajustar embrague
5615,2784,15,1,Herramienta para Ajustar embrague
5616,2785,55,2,Herramienta para Revisar dientes
5617,2785,36,1,Herramienta para Revisar dientes
5618,2785,53,2,Herramienta para Revisar dientes
5619,2786,31,1,Herramienta para Revisar pastillas
5620,2786,46,1,Herramienta para Revisar pastillas
5621,2786,47,2,Herramienta para Revisar pastillas
5622,2787,58,1,Herramienta para Cambiar aceite de motor
5623,2787,9,2,Herramienta para Cambiar aceite de motor
5624,2788,50,1,Herramienta para Revisar batería
5625,2788,48,2,Herramienta para Revisar batería
5626,2788,30,2,Herramienta para Revisar batería
5627,2789,17,2,Herramienta para Engrasar articulaciones
5628,2789,13,2,Herramienta para Engrasar articulaciones
5629,2790,35,1,Herramienta para Revisar mangueras
5630,2791,57,1,Herramienta para Drenar tanque
5631,2791,24,2,Herramienta para Drenar tanque
5632,2791,21,2,Herramienta para Drenar tanque
5633,2792,20,2,Herramienta para Inspeccionar rodillos
5634,2792,59,1,Herramienta para Inspeccionar rodillos
5635,2793,18,2,Herramienta para Revisar mangueras
5636,2794,38,1,Herramienta para Inspeccionar DPF
5637,2794,28,2,Herramienta para Inspeccionar DPF
5638,2794,32,2,Herramienta para Inspeccionar DPF
5639,2795,43,1,Herramienta para Inspeccionar desgaste
5640,2796,24,1,Herramienta para Revisar pastillas
5641,2796,26,1,Herramienta para Revisar pastillas
5642,2796,17,2,Herramienta para Revisar pastillas
5643,2797,2,2,Herramienta para Verificar silenciador
5644,2797,35,1,Herramienta para Verificar silenciador
5645,2797,19,1,Herramienta para Verificar silenciador
5646,2798,24,1,Herramienta para Revisar nivel de refrigerante
5647,2798,35,1,Herramienta para Revisar nivel de refrigerante
5648,2798,51,2,Herramienta para Revisar nivel de refrigerante
5649,2799,11,1,Herramienta para Revisar bomba de dirección
5650,2799,34,1,Herramienta para Revisar bomba de dirección
5651,2800,49,2,Herramienta para Pintar partes oxidadas
5652,2800,14,1,Herramienta para Pintar partes oxidadas
5653,2801,52,1,Herramienta para Cambiar aceite hidráulico
5654,2801,43,1,Herramienta para Cambiar aceite hidráulico
5655,2801,44,2,Herramienta para Cambiar aceite hidráulico
5656,2802,46,2,Herramienta para Inspeccionar rodillos
5657,2803,60,1,Herramienta para Verificar nivel de aceite
5658,2803,24,1,Herramienta para Verificar nivel de aceite
5659,2803,57,2,Herramienta para Verificar nivel de aceite
5660,2804,26,1,Herramienta para Verificar alternador
5661,2804,36,2,Herramienta para Verificar alternador
5662,2804,27,1,Herramienta para Verificar alternador
5663,2805,22,1,Herramienta para Verificar juego
5664,2805,27,1,Herramienta para Verificar juego
5665,2805,19,2,Herramienta para Verificar juego
5666,2806,53,1,Herramienta para Cambiar aceite hidráulico
5667,2806,52,1,Herramienta para Cambiar aceite hidráulico
5668,2807,40,1,Herramienta para Verificar bomba de combustible
5669,2808,39,1,Herramienta para Revisar pastillas
5670,2809,31,2,Herramienta para Revisar convertidor
5671,2810,52,2,Herramienta para Revisar mangueras
5672,2810,22,1,Herramienta para Revisar mangueras
5673,2810,58,1,Herramienta para Revisar mangueras
5674,2811,15,1,Herramienta para Revisar dientes
5675,2811,21,1,Herramienta para Revisar dientes
5676,2812,35,2,Herramienta para Cambiar filtro de aire
5677,2813,41,2,Herramienta para Inspeccionar rodillos
5678,2813,4,1,Herramienta para Inspeccionar rodillos
5679,2813,53,2,Herramienta para Inspeccionar rodillos
5680,2814,2,1,Herramienta para Verificar juego
5681,2814,39,1,Herramienta para Verificar juego
5682,2815,2,2,Herramienta para Revisar batería
5683,2815,1,1,Herramienta para Revisar batería
5684,2816,1,1,Herramienta para Inspeccionar DPF
5685,2817,53,1,Herramienta para Verificar cilindros
5686,2818,10,2,Herramienta para Cambiar filtro de combustible
5687,2818,29,2,Herramienta para Cambiar filtro de combustible
5688,2819,60,1,Herramienta para Inspección visual
5689,2819,19,2,Herramienta para Inspección visual
5690,2819,21,1,Herramienta para Inspección visual
5691,2820,8,2,Herramienta para Revisar dientes
5692,2820,56,2,Herramienta para Revisar dientes
5693,2820,52,2,Herramienta para Revisar dientes
5694,2821,55,1,Herramienta para Verificar controles
5695,2821,17,2,Herramienta para Verificar controles
5696,2822,59,2,Herramienta para Inspeccionar correas
5697,2822,16,1,Herramienta para Inspeccionar correas
5698,2823,31,1,Herramienta para Verificar nivel de aceite
5699,2823,17,2,Herramienta para Verificar nivel de aceite
5700,2823,23,1,Herramienta para Verificar nivel de aceite
5701,2824,29,2,Herramienta para Pintar partes oxidadas
5702,2825,7,2,Herramienta para Verificar cilindros
5703,2825,41,1,Herramienta para Verificar cilindros
5704,2826,56,2,Herramienta para Inspeccionar rodillos
5705,2826,42,2,Herramienta para Inspeccionar rodillos
5706,2827,14,2,Herramienta para Revisar bomba de dirección
5707,2827,52,1,Herramienta para Revisar bomba de dirección
5708,2827,12,1,Herramienta para Revisar bomba de dirección
5709,2828,27,1,Herramienta para Verificar nivel de aceite
5710,2828,33,1,Herramienta para Verificar nivel de aceite
5711,2829,48,1,Herramienta para Limpiar radiador
5712,2829,59,1,Herramienta para Limpiar radiador
5713,2829,32,2,Herramienta para Limpiar radiador
5714,2830,16,2,Herramienta para Verificar pasadores
5715,2830,52,2,Herramienta para Verificar pasadores
5716,2831,15,1,Herramienta para Revisar tubo de escape
5717,2831,43,1,Herramienta para Revisar tubo de escape
5718,2832,9,1,Herramienta para Inspección visual
5719,2832,46,1,Herramienta para Inspección visual
5720,2833,4,2,Herramienta para Inspeccionar rodillos
5721,2833,29,1,Herramienta para Inspeccionar rodillos
5722,2834,18,1,Herramienta para Rotar neumáticos
5723,2834,14,1,Herramienta para Rotar neumáticos
5724,2835,51,2,Herramienta para Cambiar aceite de transmisión
5725,2835,16,1,Herramienta para Cambiar aceite de transmisión
5726,2835,11,2,Herramienta para Cambiar aceite de transmisión
5727,2836,8,1,Herramienta para Verificar funcionamiento de motor
5728,2836,30,1,Herramienta para Verificar funcionamiento de motor
5729,2836,1,1,Herramienta para Verificar funcionamiento de motor
5730,2837,14,2,Herramienta para Revisar inyectores
5731,2838,25,2,Herramienta para Verificar bomba de combustible
5732,2838,16,1,Herramienta para Verificar bomba de combustible
5733,2839,49,2,Herramienta para Limpiar radiador
5734,2839,24,2,Herramienta para Limpiar radiador
5735,2839,11,1,Herramienta para Limpiar radiador
5736,2840,39,1,Herramienta para Revisar mangueras
5737,2840,24,2,Herramienta para Revisar mangueras
5738,2841,7,2,Herramienta para Pintar partes oxidadas
5739,2841,15,2,Herramienta para Pintar partes oxidadas
5740,2842,53,2,Herramienta para Engrasar articulaciones
5741,2842,41,1,Herramienta para Engrasar articulaciones
5742,2843,32,1,Herramienta para Revisar pastillas
5743,2844,47,1,Herramienta para Verificar presión
5744,2845,18,2,Herramienta para Inspeccionar conexiones
5745,2845,16,2,Herramienta para Inspeccionar conexiones
5746,2846,3,1,Herramienta para Verificar sprockets
5747,2846,42,1,Herramienta para Verificar sprockets
5748,2847,27,1,Herramienta para Engrasar puntos de lubricación
5749,2848,29,1,Herramienta para Cambiar filtro de combustible
5750,2848,57,2,Herramienta para Cambiar filtro de combustible
5751,2848,38,1,Herramienta para Cambiar filtro de combustible
5752,2849,11,2,Herramienta para Inspeccionar correas
5753,2850,35,1,Herramienta para Revisar asiento
5754,2850,59,2,Herramienta para Revisar asiento
5755,2850,50,2,Herramienta para Revisar asiento
5756,2851,40,2,Herramienta para Revisar convertidor
5757,2851,53,1,Herramienta para Revisar convertidor
5758,2851,22,1,Herramienta para Revisar convertidor
5759,2852,4,1,Herramienta para Verificar silenciador
5760,2852,54,2,Herramienta para Verificar silenciador
5761,2853,1,1,Herramienta para Cambiar filtro de aire
5762,2853,46,1,Herramienta para Cambiar filtro de aire
5763,2854,51,2,Herramienta para Verificar bomba de combustible
5764,2854,5,2,Herramienta para Verificar bomba de combustible
5765,2854,35,1,Herramienta para Verificar bomba de combustible
5766,2855,4,2,Herramienta para Verificar controles
5767,2855,21,2,Herramienta para Verificar controles
5768,2856,9,1,Herramienta para Inspeccionar desgaste
5769,2856,34,2,Herramienta para Inspeccionar desgaste
5770,2856,52,2,Herramienta para Inspeccionar desgaste
5771,2857,16,1,Herramienta para Revisar mangueras
5772,2857,41,2,Herramienta para Revisar mangueras
5773,2857,34,2,Herramienta para Revisar mangueras
5774,2858,45,1,Herramienta para Inspeccionar rodillos
5775,2859,60,1,Herramienta para Ajustar embrague
5776,2860,32,2,Herramienta para Verificar alternador
5777,2861,51,2,Herramienta para Revisar dientes
5778,2861,45,1,Herramienta para Revisar dientes
5779,2861,39,2,Herramienta para Revisar dientes
5780,2862,2,2,Herramienta para Verificar juego
5781,2863,9,1,Herramienta para Reparar abolladuras
5782,2864,45,2,Herramienta para Inspeccionar DPF
5783,2864,1,1,Herramienta para Inspeccionar DPF
5784,2864,24,1,Herramienta para Inspeccionar DPF
5785,2865,16,1,Herramienta para Inspeccionar correas
5786,2866,3,1,Herramienta para Revisar mangueras
5787,2867,47,2,Herramienta para Inspeccionar correas
5788,2867,38,1,Herramienta para Inspeccionar correas
5789,2867,9,2,Herramienta para Inspeccionar correas
5790,2868,13,2,Herramienta para Limpiar radiador
5791,2869,29,2,Herramienta para Verificar líquido de frenos
5792,2870,57,1,Herramienta para Inspeccionar desgaste
5793,2870,8,1,Herramienta para Inspeccionar desgaste
5794,2870,2,2,Herramienta para Inspeccionar desgaste
5795,2871,18,1,Herramienta para Revisar inyectores
5796,2871,23,2,Herramienta para Revisar inyectores
5797,2871,10,1,Herramienta para Revisar inyectores
5798,2872,47,2,Herramienta para Inspeccionar DPF
5799,2872,13,2,Herramienta para Inspeccionar DPF
5800,2873,41,1,Herramienta para Cambiar aceite de motor
5801,2874,20,1,Herramienta para Revisar mangueras
5802,2874,30,2,Herramienta para Revisar mangueras
5803,2875,19,1,Herramienta para Verificar alternador
5804,2875,20,1,Herramienta para Verificar alternador
5805,2876,12,1,Herramienta para Revisar dientes
5806,2876,27,2,Herramienta para Revisar dientes
5807,2877,43,1,Herramienta para Revisar asiento
5808,2878,6,2,Herramienta para Verificar bomba de combustible
5809,2878,10,2,Herramienta para Verificar bomba de combustible
5810,2879,1,2,Herramienta para Revisar convertidor
5811,2879,46,2,Herramienta para Revisar convertidor
5812,2879,60,1,Herramienta para Revisar convertidor
5813,2880,36,1,Herramienta para Verificar funcionamiento de motor
5814,2880,50,1,Herramienta para Verificar funcionamiento de motor
5815,2880,14,2,Herramienta para Verificar funcionamiento de motor
5816,2881,26,1,Herramienta para Cambiar aceite de motor
5817,2881,47,1,Herramienta para Cambiar aceite de motor
5818,2882,31,2,Herramienta para Verificar líquido de frenos
5819,2882,58,1,Herramienta para Verificar líquido de frenos
5820,2882,22,1,Herramienta para Verificar líquido de frenos
5821,2883,54,2,Herramienta para Verificar sprockets
5822,2883,3,2,Herramienta para Verificar sprockets
5823,2883,59,1,Herramienta para Verificar sprockets
5824,2884,39,2,Herramienta para Pintar partes oxidadas
5825,2884,15,2,Herramienta para Pintar partes oxidadas
5826,2884,36,1,Herramienta para Pintar partes oxidadas
5827,2885,42,1,Herramienta para Verificar cilindros
5828,2885,52,2,Herramienta para Verificar cilindros
5829,2886,12,1,Herramienta para Engrasar articulaciones
5830,2886,7,1,Herramienta para Engrasar articulaciones
5831,2886,47,2,Herramienta para Engrasar articulaciones
5832,2887,31,1,Herramienta para Limpiar radiador
5833,2888,36,1,Herramienta para Verificar alternador
5834,2888,24,2,Herramienta para Verificar alternador
5835,2888,30,2,Herramienta para Verificar alternador
5836,2889,58,2,Herramienta para Revisar pastillas
5837,2889,7,2,Herramienta para Revisar pastillas
5838,2889,9,1,Herramienta para Revisar pastillas
5839,2890,60,2,Herramienta para Ajustar embrague
5840,2890,12,1,Herramienta para Ajustar embrague
5841,2890,41,2,Herramienta para Ajustar embrague
5842,2891,2,1,Herramienta para Cambiar aceite de motor
5843,2891,9,2,Herramienta para Cambiar aceite de motor
5844,2892,41,1,Herramienta para Revisar tubo de escape
5845,2892,13,1,Herramienta para Revisar tubo de escape
5846,2892,19,2,Herramienta para Revisar tubo de escape
5847,2893,21,1,Herramienta para Cambiar filtro de combustible
5848,2893,22,1,Herramienta para Cambiar filtro de combustible
5849,2893,1,2,Herramienta para Cambiar filtro de combustible
5850,2894,7,1,Herramienta para Verificar líquido de frenos
5851,2894,45,1,Herramienta para Verificar líquido de frenos
5852,2894,43,1,Herramienta para Verificar líquido de frenos
5853,2895,7,1,Herramienta para Verificar bomba de combustible
5854,2896,60,1,Herramienta para Cambiar filtro de combustible
5855,2896,57,2,Herramienta para Cambiar filtro de combustible
5856,2897,16,1,Herramienta para Inspeccionar correas
5857,2898,41,2,Herramienta para Revisar convertidor
5858,2898,4,2,Herramienta para Revisar convertidor
5859,2898,39,2,Herramienta para Revisar convertidor
5860,2899,10,1,Herramienta para Inspeccionar conexiones
5861,2899,49,1,Herramienta para Inspeccionar conexiones
5862,2900,48,1,Herramienta para Revisar convertidor
5863,2901,17,1,Herramienta para Revisar pastillas
5864,2901,1,1,Herramienta para Revisar pastillas
5865,2901,35,1,Herramienta para Revisar pastillas
5866,2902,36,1,Herramienta para Verificar controles
5867,2902,35,2,Herramienta para Verificar controles
5868,2903,8,1,Herramienta para Pintar partes oxidadas
5869,2903,53,2,Herramienta para Pintar partes oxidadas
5870,2903,50,2,Herramienta para Pintar partes oxidadas
5871,2904,34,1,Herramienta para Cambiar filtro de aceite
5872,2904,35,2,Herramienta para Cambiar filtro de aceite
5873,2905,44,2,Herramienta para Inspeccionar DPF
5874,2905,15,1,Herramienta para Inspeccionar DPF
5875,2905,49,2,Herramienta para Inspeccionar DPF
5876,2906,22,1,Herramienta para Verificar termostato
5877,2906,52,2,Herramienta para Verificar termostato
5878,2906,14,2,Herramienta para Verificar termostato
5879,2907,37,2,Herramienta para Verificar juego
5880,2907,55,2,Herramienta para Verificar juego
5881,2907,42,2,Herramienta para Verificar juego
5882,2908,46,1,Herramienta para Drenar tanque
5883,2908,5,2,Herramienta para Drenar tanque
5884,2908,38,1,Herramienta para Drenar tanque
5885,2909,24,2,Herramienta para Revisar nivel de refrigerante
5886,2910,60,1,Herramienta para Inspeccionar conexiones
5887,2910,2,2,Herramienta para Inspeccionar conexiones
5888,2911,52,1,Herramienta para Engrasar puntos de lubricación
5889,2911,14,1,Herramienta para Engrasar puntos de lubricación
5890,2911,59,2,Herramienta para Engrasar puntos de lubricación
5891,2912,44,2,Herramienta para Verificar controles
5892,2912,30,2,Herramienta para Verificar controles
5893,2912,10,1,Herramienta para Verificar controles
5894,2913,40,1,Herramienta para Reparar abolladuras
5895,2913,42,2,Herramienta para Reparar abolladuras
5896,2913,50,1,Herramienta para Reparar abolladuras
5897,2914,24,1,Herramienta para Inspeccionar conexiones
5898,2914,46,2,Herramienta para Inspeccionar conexiones
5899,2915,28,1,Herramienta para Verificar líquido de frenos
5900,2915,16,2,Herramienta para Verificar líquido de frenos
5901,2915,40,2,Herramienta para Verificar líquido de frenos
5902,2916,30,1,Herramienta para Revisar mangueras
5903,2917,54,1,Herramienta para Cambiar aceite de transmisión
5904,2917,29,2,Herramienta para Cambiar aceite de transmisión
5905,2918,49,1,Herramienta para Rotar neumáticos
5906,2919,39,1,Herramienta para Revisar mangueras
5907,2919,15,2,Herramienta para Revisar mangueras
5908,2920,50,2,Herramienta para Verificar alternador
5909,2920,48,2,Herramienta para Verificar alternador
5910,2920,29,2,Herramienta para Verificar alternador
5911,2921,33,1,Herramienta para Drenar tanque
5912,2922,11,2,Herramienta para Inspección visual
5913,2922,26,1,Herramienta para Inspección visual
5914,2923,44,1,Herramienta para Verificar cilindros
5915,2923,45,1,Herramienta para Verificar cilindros
5916,2923,41,1,Herramienta para Verificar cilindros
5917,2924,14,1,Herramienta para Verificar presión
5918,2924,49,2,Herramienta para Verificar presión
5919,2924,30,2,Herramienta para Verificar presión
5920,2925,27,1,Herramienta para Verificar juego
5921,2925,33,2,Herramienta para Verificar juego
5922,2925,45,2,Herramienta para Verificar juego
5923,2926,16,1,Herramienta para Revisar tubo de escape
5924,2927,52,1,Herramienta para Revisar pastillas
5925,2928,4,2,Herramienta para Engrasar puntos de lubricación
5926,2929,14,1,Herramienta para Revisar asiento
5927,2929,58,2,Herramienta para Revisar asiento
5928,2930,41,2,Herramienta para Engrasar articulaciones
5929,2930,4,2,Herramienta para Engrasar articulaciones
5930,2930,47,1,Herramienta para Engrasar articulaciones
5931,2931,13,2,Herramienta para Cambiar filtro de aire
5932,2931,43,1,Herramienta para Cambiar filtro de aire
5933,2932,5,1,Herramienta para Revisar convertidor
5934,2932,38,1,Herramienta para Revisar convertidor
5935,2933,38,1,Herramienta para Revisar mangueras
5936,2934,1,1,Herramienta para Inspeccionar rodillos
5937,2934,36,1,Herramienta para Inspeccionar rodillos
