id,mantenimiento_id,actividad_id,descripcion,tiempo_real,completada,observaciones
1209,184,1094,Revisar bomba de dirección,53,1,Tarea finalizada correctamente.
1210,184,1093,Pintar partes oxidadas,57,1,Tarea finalizada correctamente.
1211,184,1085,Revisar batería,46,1,Tarea finalizada correctamente.
1212,184,1089,Cambiar aceite de motor,48,1,Tarea finalizada correctamente.
1213,184,1091,Revisar discos,37,1,Tarea finalizada correctamente.
1214,184,1090,Medir presiones de bomba,78,1,Tarea finalizada correctamente.
1215,184,1092,Revisar cinturón de seguridad,60,1,Tarea finalizada correctamente.
1216,184,1082,Inspeccionar correas,42,1,Tarea finalizada correctamente.
1217,184,1095,Verificar cardanes,65,1,Tarea finalizada correctamente.
1218,184,1087,Revisar turbo,57,1,Tarea finalizada correctamente.
1219,185,1068,Cambiar aceite hidráulico,60,1,Tarea finalizada correctamente.
1220,185,1064,Inspeccionar conexiones,66,1,Tarea finalizada correctamente.
1221,185,1063,Verificar silenciador,50,1,Tarea finalizada correctamente.
1222,185,1069,Cambiar filtro de combustible,58,1,Tarea finalizada correctamente.
1223,185,1066,Engrasar puntos de lubricación,44,1,Tarea finalizada correctamente.
1224,185,1065,Verificar sprockets,46,1,Tarea finalizada correctamente.
1225,185,1062,Verificar líquido de frenos,75,1,Tarea finalizada correctamente.
1226,186,1065,Verificar sprockets,64,1,Tarea finalizada correctamente.
1227,186,1064,Inspeccionar conexiones,42,1,Tarea finalizada correctamente.
1228,186,1063,Verificar silenciador,64,1,Tarea finalizada correctamente.
1229,186,1062,Verificar líquido de frenos,78,1,Tarea finalizada correctamente.
1230,186,1068,Cambiar aceite hidráulico,64,1,Tarea finalizada correctamente.
1231,186,1066,Engrasar puntos de lubricación,46,1,Tarea finalizada correctamente.
1232,186,1067,Revisar convertidor,16,1,Tarea finalizada correctamente.
1233,187,1086,Revisar dientes,63,1,Tarea finalizada correctamente.
1234,187,1092,Revisar cinturón de seguridad,64,1,Tarea finalizada correctamente.
1235,187,1088,Revisar bomba de agua,37,1,Tarea finalizada correctamente.
1236,187,1083,Revisar inyectores,63,1,Tarea finalizada correctamente.
1237,187,1095,Verificar cardanes,62,1,Tarea finalizada correctamente.
1238,187,1091,Revisar discos,64,1,Tarea finalizada correctamente.
1239,187,1082,Inspeccionar correas,36,1,Tarea finalizada correctamente.
1240,187,1093,Pintar partes oxidadas,40,1,Tarea finalizada correctamente.
1241,187,1087,Revisar turbo,43,1,Tarea finalizada correctamente.
1242,187,1094,Revisar bomba de dirección,68,1,Tarea finalizada correctamente.
1243,187,1085,Revisar batería,41,1,Tarea finalizada correctamente.
1244,187,1089,Cambiar aceite de motor,56,1,Tarea finalizada correctamente.
1245,187,1084,Cambiar filtro de combustible,45,1,Tarea finalizada correctamente.
1246,188,1067,Revisar convertidor,26,1,Tarea finalizada correctamente.
1247,188,1065,Verificar sprockets,74,1,Tarea finalizada correctamente.
1248,188,1062,Verificar líquido de frenos,66,1,Tarea finalizada correctamente.
1249,188,1066,Engrasar puntos de lubricación,23,1,Tarea finalizada correctamente.
1250,188,1068,Cambiar aceite hidráulico,82,1,Tarea finalizada correctamente.
1251,188,1064,Inspeccionar conexiones,62,1,Tarea finalizada correctamente.
1252,188,1063,Verificar silenciador,59,1,Tarea finalizada correctamente.
1253,189,1108,Revisar asiento,64,1,Tarea finalizada correctamente.
1254,189,1111,Verificar silenciador,42,1,Tarea finalizada correctamente.
1255,189,1107,Revisar mangueras,36,1,Tarea finalizada correctamente.
1256,189,1110,Cambiar aceite de transmisión,48,1,Tarea finalizada correctamente.
1257,189,1109,Ajustar pernos de rueda,44,1,Tarea finalizada correctamente.
1258,189,1113,Revisar inyectores,42,1,Tarea finalizada correctamente.
1259,189,1106,Inspeccionar conexiones,64,1,Tarea finalizada correctamente.
1260,190,1106,Inspeccionar conexiones,71,1,Tarea finalizada correctamente.
1261,190,1113,Revisar inyectores,72,1,Tarea finalizada correctamente.
1262,190,1111,Verificar silenciador,42,1,Tarea finalizada correctamente.
1263,190,1109,Ajustar pernos de rueda,51,1,Tarea finalizada correctamente.
1264,190,1112,Revisar terminales,50,1,Tarea finalizada correctamente.
1265,190,1110,Cambiar aceite de transmisión,38,1,Tarea finalizada correctamente.
1266,190,1107,Revisar mangueras,31,1,Tarea finalizada correctamente.
1267,191,1112,Revisar terminales,67,1,Tarea finalizada correctamente.
1268,191,1109,Ajustar pernos de rueda,42,1,Tarea finalizada correctamente.
1269,191,1111,Verificar silenciador,60,1,Tarea finalizada correctamente.
1270,191,1110,Cambiar aceite de transmisión,40,1,Tarea finalizada correctamente.
1271,191,1107,Revisar mangueras,44,1,Tarea finalizada correctamente.
1272,191,1113,Revisar inyectores,94,1,Tarea finalizada correctamente.
1273,191,1108,Revisar asiento,51,1,Tarea finalizada correctamente.
1274,192,1125,Verificar alternador,60,1,Tarea finalizada correctamente.
1275,192,1118,Drenar tanque,52,1,Tarea finalizada correctamente.
1276,192,1116,Revisar soportes de motor,39,1,Tarea finalizada correctamente.
1277,192,1122,Pintar partes oxidadas,67,1,Tarea finalizada correctamente.
1278,192,1123,Verificar juego,37,1,Tarea finalizada correctamente.
1279,192,1121,Cambiar filtro de cabina,29,1,Tarea finalizada correctamente.
1280,192,1117,Verificar tablero,39,1,Tarea finalizada correctamente.
1281,192,1115,Verificar sprockets,64,1,Tarea finalizada correctamente.
1282,192,1114,Verificar cilindros,64,1,Tarea finalizada correctamente.
1283,192,1120,Verificar cardanes,74,1,Tarea finalizada correctamente.
1284,193,1139,Alinear dirección,51,1,Tarea finalizada correctamente.
1285,193,1126,Verificar tablero,63,1,Tarea finalizada correctamente.
1286,193,1128,Revisar bomba de agua,56,1,Tarea finalizada correctamente.
1287,193,1133,Limpiar trampa de agua,32,1,Tarea finalizada correctamente.
1288,193,1135,Inspeccionar DPF,36,1,Tarea finalizada correctamente.
1289,193,1129,Verificar funcionamiento de motor,33,1,Tarea finalizada correctamente.
1290,193,1137,Reparar abolladuras,35,1,Tarea finalizada correctamente.
1291,193,1140,Revisar discos,49,1,Tarea finalizada correctamente.
1292,193,1131,Cambiar aceite hidráulico,49,1,Tarea finalizada correctamente.
1293,193,1132,Inspeccionar desgaste,80,1,Tarea finalizada correctamente.
1294,193,1134,Medir desgaste de zapatas,62,1,Tarea finalizada correctamente.
1295,193,1136,Tomar muestra de aceite,29,1,Tarea finalizada correctamente.
1296,193,1127,Verificar alternador,50,1,Tarea finalizada correctamente.
1297,194,1119,Revisar tubo de escape,45,1,Tarea finalizada correctamente.
1298,194,1125,Verificar alternador,68,1,Tarea finalizada correctamente.
1299,194,1121,Cambiar filtro de cabina,29,1,Tarea finalizada correctamente.
1300,194,1118,Drenar tanque,43,1,Tarea finalizada correctamente.
1301,194,1124,Engrasar puntos de lubricación,69,1,Tarea finalizada correctamente.
1302,194,1122,Pintar partes oxidadas,48,1,Tarea finalizada correctamente.
1303,194,1115,Verificar sprockets,45,1,Tarea finalizada correctamente.
1304,194,1114,Verificar cilindros,57,1,Tarea finalizada correctamente.
1305,194,1117,Verificar tablero,25,1,Tarea finalizada correctamente.
1306,194,1123,Verificar juego,47,1,Tarea finalizada correctamente.
1307,195,1144,Verificar bomba de combustible,63,1,Tarea finalizada correctamente.
1308,195,1143,Limpiar pre-filtro,45,1,Tarea finalizada correctamente.
1309,195,1141,Revisar asiento,39,1,Tarea finalizada correctamente.
1310,196,1144,Verificar bomba de combustible,49,1,Tarea finalizada correctamente.
1311,196,1141,Revisar asiento,20,1,Tarea finalizada correctamente.
1312,196,1143,Limpiar pre-filtro,37,1,Tarea finalizada correctamente.
1313,197,1179,Cambiar sellos de cilindro,26,1,Tarea finalizada correctamente.
1314,197,1178,Revisar convertidor,58,1,Tarea finalizada correctamente.
1315,197,1177,Cambiar aceite de motor,79,1,Tarea finalizada correctamente.
1316,197,1180,Limpiar radiador,44,1,Tarea finalizada correctamente.
1317,197,1172,Verificar controles,73,1,Tarea finalizada correctamente.
1318,197,1170,Revisar dientes,59,1,Tarea finalizada correctamente.
1319,197,1183,Medir desgaste de zapatas,66,1,Tarea finalizada correctamente.
1320,197,1181,Engrasar articulaciones,31,1,Tarea finalizada correctamente.
1321,197,1171,Cambiar empaques,52,1,Tarea finalizada correctamente.
1322,197,1184,Inspeccionar correas,61,1,Tarea finalizada correctamente.
1323,197,1173,Cambiar cañerías,39,1,Tarea finalizada correctamente.
1324,197,1175,Revisar vidrios,39,1,Tarea finalizada correctamente.
1325,197,1182,Revisar pastillas,33,1,Tarea finalizada correctamente.
1326,198,1162,Cambiar empaques,24,1,Tarea finalizada correctamente.
1327,198,1166,Cambiar aceite hidráulico,16,1,Tarea finalizada correctamente.
1328,198,1163,Limpiar trampa de agua,36,1,Tarea finalizada correctamente.
1329,198,1167,Reparar abolladuras,56,1,Tarea finalizada correctamente.
1330,198,1168,Verificar nivel de aceite,40,1,Tarea finalizada correctamente.
1331,198,1160,Verificar juego,20,1,Tarea finalizada correctamente.
1332,198,1158,Cambiar filtro de aire,40,1,Tarea finalizada correctamente.
1333,198,1159,Limpiar radiador,57,1,Tarea finalizada correctamente.
1334,198,1169,Inspeccionar conexiones,88,1,Tarea finalizada correctamente.
1335,198,1161,Verificar sprockets,45,1,Tarea finalizada correctamente.
1336,199,1157,Medir desgaste de zapatas,64,1,Tarea finalizada correctamente.
1337,199,1154,Tomar muestra de aceite,47,1,Tarea finalizada correctamente.
1338,199,1151,Revisar vidrios,54,1,Tarea finalizada correctamente.
1339,199,1155,Revisar convertidor,46,1,Tarea finalizada correctamente.
1340,199,1156,Inspeccionar conexiones,33,1,Tarea finalizada correctamente.
1341,199,1150,Verificar pasadores,72,1,Tarea finalizada correctamente.
1342,199,1152,Cambiar filtro de aceite,31,1,Tarea finalizada correctamente.
1343,200,1188,Verificar líquido de frenos,47,1,Tarea finalizada correctamente.
1344,200,1186,Revisar inyectores,63,1,Tarea finalizada correctamente.
1345,200,1185,Pintar partes oxidadas,38,1,Tarea finalizada correctamente.
1346,201,1186,Revisar inyectores,78,1,Tarea finalizada correctamente.
1347,201,1187,Cambiar aceite hidráulico,56,1,Tarea finalizada correctamente.
1348,201,1185,Pintar partes oxidadas,26,1,Tarea finalizada correctamente.
1349,202,1149,Cambiar cañerías,46,1,Tarea finalizada correctamente.
1350,202,1146,Cambiar empaques,75,1,Tarea finalizada correctamente.
1351,202,1148,Engrasar puntos de lubricación,47,1,Tarea finalizada correctamente.
1352,202,1145,Inspeccionar rodillos,30,1,Tarea finalizada correctamente.
1353,203,1186,Revisar inyectores,70,1,Tarea finalizada correctamente.
1354,203,1187,Cambiar aceite hidráulico,47,1,Tarea finalizada correctamente.
1355,203,1185,Pintar partes oxidadas,23,1,Tarea finalizada correctamente.
1356,204,1148,Engrasar puntos de lubricación,73,1,Tarea finalizada correctamente.
1357,204,1146,Cambiar empaques,60,1,Tarea finalizada correctamente.
1358,204,1145,Inspeccionar rodillos,61,1,Tarea finalizada correctamente.
1359,204,1147,Inspeccionar correas,29,1,Tarea finalizada correctamente.
1360,205,1154,Tomar muestra de aceite,73,1,Tarea finalizada correctamente.
1361,205,1153,Verificar termostato,58,1,Tarea finalizada correctamente.
1362,205,1155,Revisar convertidor,40,1,Tarea finalizada correctamente.
1363,205,1156,Inspeccionar conexiones,39,1,Tarea finalizada correctamente.
1364,205,1152,Cambiar filtro de aceite,44,1,Tarea finalizada correctamente.
1365,205,1150,Verificar pasadores,60,1,Tarea finalizada correctamente.
1366,205,1157,Medir desgaste de zapatas,61,1,Tarea finalizada correctamente.
1367,206,1168,Verificar nivel de aceite,51,1,Tarea finalizada correctamente.
1368,206,1163,Limpiar trampa de agua,35,1,Tarea finalizada correctamente.
1369,206,1161,Verificar sprockets,36,1,Tarea finalizada correctamente.
1370,206,1160,Verificar juego,70,1,Tarea finalizada correctamente.
1371,206,1159,Limpiar radiador,52,1,Tarea finalizada correctamente.
1372,206,1164,Revisar asiento,46,1,Tarea finalizada correctamente.
1373,206,1162,Cambiar empaques,27,1,Tarea finalizada correctamente.
1374,206,1169,Inspeccionar conexiones,54,1,Tarea finalizada correctamente.
1375,206,1158,Cambiar filtro de aire,43,1,Tarea finalizada correctamente.
1376,206,1166,Cambiar aceite hidráulico,18,1,Tarea finalizada correctamente.
1377,207,1189,Revisar soportes de motor,52,1,Tarea finalizada correctamente.
1378,207,1190,Verificar alternador,67,1,Tarea finalizada correctamente.
1379,207,1192,Revisar bomba de agua,43,1,Tarea finalizada correctamente.
1380,207,1191,Reparar abolladuras,56,1,Tarea finalizada correctamente.
1381,208,1222,Cambiar aceite de motor,55,1,Tarea finalizada correctamente.
1382,208,1227,Limpiar pre-filtro,57,1,Tarea finalizada correctamente.
1383,208,1217,Verificar cardanes,92,1,Tarea finalizada correctamente.
1384,208,1219,Inspeccionar conexiones,45,1,Tarea finalizada correctamente.
1385,208,1225,Ajustar frenos,46,1,Tarea finalizada correctamente.
1386,208,1228,Verificar controles,46,1,Tarea finalizada correctamente.
1387,208,1223,Limpiar trampa de agua,73,1,Tarea finalizada correctamente.
1388,208,1221,Medir presiones de bomba,46,1,Tarea finalizada correctamente.
1389,208,1220,Inspeccionar DPF,45,1,Tarea finalizada correctamente.
1390,208,1215,Pintar partes oxidadas,52,1,Tarea finalizada correctamente.
1391,208,1224,Verificar juego,22,1,Tarea finalizada correctamente.
1392,208,1226,Rotar neumáticos,46,1,Tarea finalizada correctamente.
1393,208,1218,Ajustar válvulas,60,1,Tarea finalizada correctamente.
1394,209,1232,Verificar presión,34,1,Tarea finalizada correctamente.
1395,209,1229,Soldar refuerzos,41,1,Tarea finalizada correctamente.
1396,209,1231,Revisar tensión de cadena,66,1,Tarea finalizada correctamente.
1397,210,1191,Reparar abolladuras,40,1,Tarea finalizada correctamente.
1398,210,1190,Verificar alternador,60,1,Tarea finalizada correctamente.
1399,210,1189,Revisar soportes de motor,50,1,Tarea finalizada correctamente.
1400,210,1193,Ajustar tensión,19,1,Tarea finalizada correctamente.
1401,211,1191,Reparar abolladuras,54,1,Tarea finalizada correctamente.
1402,211,1192,Revisar bomba de agua,33,1,Tarea finalizada correctamente.
1403,211,1189,Revisar soportes de motor,38,1,Tarea finalizada correctamente.
1404,211,1190,Verificar alternador,44,1,Tarea finalizada correctamente.
1405,212,1232,Verificar presión,33,1,Tarea finalizada correctamente.
1406,212,1230,Medir presiones de bomba,58,1,Tarea finalizada correctamente.
1407,212,1231,Revisar tensión de cadena,53,1,Tarea finalizada correctamente.
1408,213,1191,Reparar abolladuras,44,1,Tarea finalizada correctamente.
1409,213,1189,Revisar soportes de motor,58,1,Tarea finalizada correctamente.
1410,213,1192,Revisar bomba de agua,38,1,Tarea finalizada correctamente.
1411,213,1190,Verificar alternador,79,1,Tarea finalizada correctamente.
1412,214,1230,Medir presiones de bomba,40,1,Tarea finalizada correctamente.
1413,214,1229,Soldar refuerzos,61,1,Tarea finalizada correctamente.
1414,214,1232,Verificar presión,21,1,Tarea finalizada correctamente.
1415,215,1224,Verificar juego,21,1,Tarea finalizada correctamente.
1416,215,1218,Ajustar válvulas,39,1,Tarea finalizada correctamente.
1417,215,1215,Pintar partes oxidadas,53,1,Tarea finalizada correctamente.
1418,215,1222,Cambiar aceite de motor,61,1,Tarea finalizada correctamente.
1419,215,1214,Revisar tensión de cadena,22,1,Tarea finalizada correctamente.
1420,215,1228,Verificar controles,46,1,Tarea finalizada correctamente.
1421,215,1221,Medir presiones de bomba,43,1,Tarea finalizada correctamente.
1422,215,1225,Ajustar frenos,35,1,Tarea finalizada correctamente.
1423,215,1226,Rotar neumáticos,59,1,Tarea finalizada correctamente.
1424,215,1216,Engrasar articulaciones,53,1,Tarea finalizada correctamente.
1425,215,1219,Inspeccionar conexiones,37,1,Tarea finalizada correctamente.
1426,215,1217,Verificar cardanes,51,1,Tarea finalizada correctamente.
1427,215,1227,Limpiar pre-filtro,53,1,Tarea finalizada correctamente.
1428,216,1275,Limpiar radiador,42,1,Tarea finalizada correctamente.
1429,216,1273,Cambiar aceite hidráulico,37,1,Tarea finalizada correctamente.
1430,216,1274,Inspeccionar conexiones,40,1,Tarea finalizada correctamente.
1431,217,1240,Purgar sistema de frenos,24,1,Tarea finalizada correctamente.
1432,217,1241,Lavar equipo completo,41,1,Tarea finalizada correctamente.
1433,217,1243,Cambiar filtro de aire,27,1,Tarea finalizada correctamente.
1434,217,1245,Verificar cardanes,71,1,Tarea finalizada correctamente.
1435,217,1242,Revisar mangueras,28,1,Tarea finalizada correctamente.
1436,217,1239,Limpiar trampa de agua,72,1,Tarea finalizada correctamente.
1437,217,1244,Inspeccionar rodillos,29,1,Tarea finalizada correctamente.
1438,218,1243,Cambiar filtro de aire,50,1,Tarea finalizada correctamente.
1439,218,1240,Purgar sistema de frenos,49,1,Tarea finalizada correctamente.
1440,218,1238,Verificar funcionamiento de motor,76,1,Tarea finalizada correctamente.
1441,218,1245,Verificar cardanes,56,1,Tarea finalizada correctamente.
1442,218,1239,Limpiar trampa de agua,73,1,Tarea finalizada correctamente.
1443,218,1244,Inspeccionar rodillos,63,1,Tarea finalizada correctamente.
1444,218,1241,Lavar equipo completo,47,1,Tarea finalizada correctamente.
1445,219,1276,Reparar pinchazo,44,1,Tarea finalizada correctamente.
1446,219,1274,Inspeccionar conexiones,36,1,Tarea finalizada correctamente.
1447,219,1273,Cambiar aceite hidráulico,21,1,Tarea finalizada correctamente.
1448,220,1235,Revisar discos,61,1,Tarea finalizada correctamente.
1449,220,1237,Soldar refuerzos,34,1,Tarea finalizada correctamente.
1450,220,1236,Cambiar aceite hidráulico,40,1,Tarea finalizada correctamente.
1451,220,1234,Alinear dirección,52,1,Tarea finalizada correctamente.
1452,222,1266,Cambiar filtro de aire,72,1,Tarea finalizada correctamente.
1453,222,1269,Cambiar aceite de transmisión,46,1,Tarea finalizada correctamente.
1454,222,1258,Engrasar articulaciones,28,1,Tarea finalizada correctamente.
1455,222,1270,Lavar equipo completo,53,1,Tarea finalizada correctamente.
1456,222,1271,Rotar neumáticos,73,1,Tarea finalizada correctamente.
1457,222,1272,Verificar tablero,65,1,Tarea finalizada correctamente.
1458,222,1260,Limpiar trampa de agua,53,1,Tarea finalizada correctamente.
1459,222,1263,Medir presiones de bomba,45,1,Tarea finalizada correctamente.
1460,222,1268,Revisar bomba de agua,31,1,Tarea finalizada correctamente.
1461,222,1262,Medir desgaste de zapatas,54,1,Tarea finalizada correctamente.
1462,222,1265,Verificar juego,51,1,Tarea finalizada correctamente.
1463,222,1261,Engrasar puntos de lubricación,42,1,Tarea finalizada correctamente.
1464,222,1259,Inspeccionar conexiones,63,1,Tarea finalizada correctamente.
1465,223,1265,Verificar juego,62,1,Tarea finalizada correctamente.
1466,223,1261,Engrasar puntos de lubricación,36,1,Tarea finalizada correctamente.
1467,223,1272,Verificar tablero,41,1,Tarea finalizada correctamente.
1468,223,1271,Rotar neumáticos,56,1,Tarea finalizada correctamente.
1469,223,1263,Medir presiones de bomba,71,1,Tarea finalizada correctamente.
1470,223,1269,Cambiar aceite de transmisión,62,1,Tarea finalizada correctamente.
1471,223,1259,Inspeccionar conexiones,60,1,Tarea finalizada correctamente.
1472,223,1258,Engrasar articulaciones,30,1,Tarea finalizada correctamente.
1473,223,1267,Purgar sistema de frenos,61,1,Tarea finalizada correctamente.
1474,223,1268,Revisar bomba de agua,37,1,Tarea finalizada correctamente.
1475,223,1266,Cambiar filtro de aire,49,1,Tarea finalizada correctamente.
1476,223,1264,Ajustar válvulas,77,1,Tarea finalizada correctamente.
1477,223,1270,Lavar equipo completo,46,1,Tarea finalizada correctamente.
1478,224,1301,Ajustar válvulas,53,1,Tarea finalizada correctamente.
1479,224,1295,Ajustar embrague,56,1,Tarea finalizada correctamente.
1480,224,1291,Limpiar pre-filtro,40,1,Tarea finalizada correctamente.
1481,224,1298,Tomar muestra de aceite,28,1,Tarea finalizada correctamente.
1482,224,1290,Verificar silenciador,34,1,Tarea finalizada correctamente.
1483,224,1299,Inspección visual,22,1,Tarea finalizada correctamente.
1484,224,1296,Cambiar sellos de cilindro,28,1,Tarea finalizada correctamente.
1485,224,1292,Limpiar filtros de aire acondicionado,44,1,Tarea finalizada correctamente.
1486,224,1300,Verificar sprockets,41,1,Tarea finalizada correctamente.
1487,224,1293,Verificar pasadores,43,1,Tarea finalizada correctamente.
1488,225,1306,Revisar pastillas,78,1,Tarea finalizada correctamente.
1489,225,1314,Revisar terminales,35,1,Tarea finalizada correctamente.
1490,225,1307,Inspeccionar DPF,38,1,Tarea finalizada correctamente.
1491,225,1311,Verificar presión,58,1,Tarea finalizada correctamente.
1492,225,1316,Pintar partes oxidadas,40,1,Tarea finalizada correctamente.
1493,225,1303,Inspeccionar correas,25,1,Tarea finalizada correctamente.
1494,225,1315,Cambiar cañerías,80,1,Tarea finalizada correctamente.
1495,225,1308,Revisar dientes,37,1,Tarea finalizada correctamente.
1496,225,1310,Revisar asiento,55,1,Tarea finalizada correctamente.
1497,225,1313,Revisar tensión de cadena,56,1,Tarea finalizada correctamente.
1498,225,1302,Cambiar filtro de aceite,43,1,Tarea finalizada correctamente.
1499,225,1309,Tomar muestra de aceite,47,1,Tarea finalizada correctamente.
1500,225,1305,Inspeccionar conexiones,74,1,Tarea finalizada correctamente.
1501,226,1320,Revisar asiento,53,1,Tarea finalizada correctamente.
1502,226,1317,Verificar bomba de combustible,54,1,Tarea finalizada correctamente.
1503,226,1318,Engrasar puntos de lubricación,17,1,Tarea finalizada correctamente.
1504,227,1320,Revisar asiento,39,1,Tarea finalizada correctamente.
1505,227,1319,Cambiar empaques,61,1,Tarea finalizada correctamente.
1506,227,1318,Engrasar puntos de lubricación,46,1,Tarea finalizada correctamente.
1507,228,1306,Revisar pastillas,85,1,Tarea finalizada correctamente.
1508,228,1314,Revisar terminales,28,1,Tarea finalizada correctamente.
1509,228,1308,Revisar dientes,51,1,Tarea finalizada correctamente.
1510,228,1309,Tomar muestra de aceite,60,1,Tarea finalizada correctamente.
1511,228,1303,Inspeccionar correas,38,1,Tarea finalizada correctamente.
1512,228,1311,Verificar presión,45,1,Tarea finalizada correctamente.
1513,228,1304,Cambiar refrigerante,31,1,Tarea finalizada correctamente.
1514,228,1313,Revisar tensión de cadena,63,1,Tarea finalizada correctamente.
1515,228,1310,Revisar asiento,33,1,Tarea finalizada correctamente.
1516,228,1302,Cambiar filtro de aceite,62,1,Tarea finalizada correctamente.
1517,228,1312,Cambiar aceite de transmisión,48,1,Tarea finalizada correctamente.
1518,228,1305,Inspeccionar conexiones,54,1,Tarea finalizada correctamente.
1519,228,1307,Inspeccionar DPF,31,1,Tarea finalizada correctamente.
1520,229,1301,Ajustar válvulas,57,1,Tarea finalizada correctamente.
1521,229,1297,Verificar motor de arranque,59,1,Tarea finalizada correctamente.
1522,229,1296,Cambiar sellos de cilindro,58,1,Tarea finalizada correctamente.
1523,229,1295,Ajustar embrague,49,1,Tarea finalizada correctamente.
1524,229,1291,Limpiar pre-filtro,17,1,Tarea finalizada correctamente.
1525,229,1299,Inspección visual,19,1,Tarea finalizada correctamente.
1526,229,1292,Limpiar filtros de aire acondicionado,60,1,Tarea finalizada correctamente.
1527,229,1300,Verificar sprockets,66,1,Tarea finalizada correctamente.
1528,229,1290,Verificar silenciador,33,1,Tarea finalizada correctamente.
1529,229,1293,Verificar pasadores,43,1,Tarea finalizada correctamente.
1530,231,1298,Tomar muestra de aceite,27,1,Tarea finalizada correctamente.
1531,231,1296,Cambiar sellos de cilindro,60,1,Tarea finalizada correctamente.
1532,231,1299,Inspección visual,24,1,Tarea finalizada correctamente.
1533,231,1301,Ajustar válvulas,38,1,Tarea finalizada correctamente.
1534,231,1300,Verificar sprockets,63,1,Tarea finalizada correctamente.
1535,231,1293,Verificar pasadores,44,1,Tarea finalizada correctamente.
1536,231,1297,Verificar motor de arranque,67,1,Tarea finalizada correctamente.
1537,231,1290,Verificar silenciador,37,1,Tarea finalizada correctamente.
1538,231,1295,Ajustar embrague,58,1,Tarea finalizada correctamente.
1539,231,1292,Limpiar filtros de aire acondicionado,70,1,Tarea finalizada correctamente.
1540,232,1361,Engrasar puntos de lubricación,52,1,Tarea finalizada correctamente.
1541,232,1364,Revisar convertidor,36,1,Tarea finalizada correctamente.
1542,232,1363,Verificar líquido de frenos,47,1,Tarea finalizada correctamente.
1543,234,1331,Verificar tablero,56,1,Tarea finalizada correctamente.
1544,234,1332,Revisar inyectores,59,1,Tarea finalizada correctamente.
1545,234,1328,Verificar juego,78,1,Tarea finalizada correctamente.
1546,234,1333,Verificar nivel de aceite,32,1,Tarea finalizada correctamente.
1547,234,1327,Engrasar articulaciones,36,1,Tarea finalizada correctamente.
1548,234,1326,Cambiar filtro de cabina,82,1,Tarea finalizada correctamente.
1549,234,1329,Lavar equipo completo,35,1,Tarea finalizada correctamente.
1550,235,1332,Revisar inyectores,32,1,Tarea finalizada correctamente.
1551,235,1330,Ajustar frenos,43,1,Tarea finalizada correctamente.
1552,235,1331,Verificar tablero,76,1,Tarea finalizada correctamente.
1553,235,1328,Verificar juego,49,1,Tarea finalizada correctamente.
1554,235,1329,Lavar equipo completo,25,1,Tarea finalizada correctamente.
1555,235,1326,Cambiar filtro de cabina,49,1,Tarea finalizada correctamente.
1556,235,1333,Verificar nivel de aceite,45,1,Tarea finalizada correctamente.
1557,236,1326,Cambiar filtro de cabina,57,1,Tarea finalizada correctamente.
1558,236,1328,Verificar juego,65,1,Tarea finalizada correctamente.
1559,236,1329,Lavar equipo completo,45,1,Tarea finalizada correctamente.
1560,236,1332,Revisar inyectores,36,1,Tarea finalizada correctamente.
1561,236,1330,Ajustar frenos,55,1,Tarea finalizada correctamente.
1562,236,1333,Verificar nivel de aceite,70,1,Tarea finalizada correctamente.
1563,236,1331,Verificar tablero,79,1,Tarea finalizada correctamente.
1564,239,1408,Revisar nivel de refrigerante,51,1,Tarea finalizada correctamente.
1565,239,1407,Cambiar filtro de cabina,54,1,Tarea finalizada correctamente.
1566,239,1405,Revisar luces de trabajo,38,1,Tarea finalizada correctamente.
1567,242,1372,Revisar vidrios,49,1,Tarea finalizada correctamente.
1568,242,1370,Inspeccionar correas,66,1,Tarea finalizada correctamente.
1569,242,1374,Inspeccionar DPF,36,1,Tarea finalizada correctamente.
1570,242,1376,Cambiar aceite hidráulico,53,1,Tarea finalizada correctamente.
1571,242,1373,Engrasar crucetas,71,1,Tarea finalizada correctamente.
1572,242,1375,Revisar bomba de dirección,50,1,Tarea finalizada correctamente.
1573,242,1377,Revisar cinturón de seguridad,64,1,Tarea finalizada correctamente.
1574,243,1421,Verificar termostato,33,1,Tarea finalizada correctamente.
1575,243,1419,Cambiar aceite de transmisión,51,1,Tarea finalizada correctamente.
1576,243,1417,Tomar muestra de aceite,56,1,Tarea finalizada correctamente.
1577,243,1420,Inspeccionar correas,54,1,Tarea finalizada correctamente.
1578,243,1416,Verificar cilindros,52,1,Tarea finalizada correctamente.
1579,243,1418,Engrasar articulaciones,32,1,Tarea finalizada correctamente.
1580,243,1414,Reparar pinchazo,54,1,Tarea finalizada correctamente.
1581,244,1450,Cambiar aceite de motor,63,1,Tarea finalizada correctamente.
1582,244,1452,Verificar líquido de frenos,23,1,Tarea finalizada correctamente.
1583,244,1449,Verificar cilindros,41,1,Tarea finalizada correctamente.
1584,245,1430,Revisar vidrios,75,1,Tarea finalizada correctamente.
1585,245,1432,Inspeccionar correas,58,1,Tarea finalizada correctamente.
1586,245,1426,Verificar cilindros,39,1,Tarea finalizada correctamente.
1587,245,1428,Engrasar crucetas,42,1,Tarea finalizada correctamente.
1588,245,1424,Cambiar aceite de motor,58,1,Tarea finalizada correctamente.
1589,245,1425,Revisar batería,48,1,Tarea finalizada correctamente.
